Column_1,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,weight,Normal_Age
6474,A587278,Schroeder,2015-09-25 12:35:00,Adoption,,Dog,Neutered Male,German Shepherd Mix,Black/Brown,27.44635358,2.355591419
6475,A522952,Kira,2014-12-08 11:56:00,Euthanasia,Suffering,Dog,Intact Female,American Staffordshire Terrier,Black/White,30.70266964,2.519296951
6476,A710313,,2015-08-21 15:11:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Torbie,26.12338276,1.416246109
6477,A716847,,2015-11-27 12:04:00,Euthanasia,Suffering,Cat,Unknown,Domestic Shorthair Mix,Black,45.59394798,1.133804641
6478,A673881,Violet,2014-03-07 14:39:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,47.60477134,1.959760051
6479,A681062,Max,2014-06-12 14:22:00,Return_to_owner,,Dog,Neutered Male,Jack Russell Terrier Mix,Brown/White,67.71068116,2.22198504
6480,A668180,,2013-12-04 15:49:00,Euthanasia,Suffering,Dog,Neutered Male,Rat Terrier Mix,White/Tricolor,37.85138738,2.549821365
6481,A695140,Milli,2015-01-11 17:22:00,Return_to_owner,,Dog,Spayed Female,Siberian Husky Mix,Black/White,27.37468486,2.121351779
6482,A701507,Pekeen,2015-05-09 18:19:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black,53.45510272,2.121351779
6483,A676077,Bettie Page,2014-07-08 14:46:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,50.06312083,2.549821365
6484,A681593,,2014-06-19 8:22:00,Euthanasia,Rabies Risk,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,42.2016525,1.463592192
6485,A683747,,2014-07-25 11:14:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Brown Tabby,42.69932117,1.249109466
6486,A711552,Quincy,2016-02-19 12:13:00,Transfer,Partner,Dog,Neutered Male,American Staffordshire Terrier Mix,Red/White,32.15229289,2.29626753
6487,A667770,,2013-11-27 11:25:00,Adoption,,Dog,Neutered Male,Miniature Poodle/Labrador Retriever,White,41.38042155,1.773136415
6488,A678733,Angel,2014-05-24 8:13:00,Transfer,Partner,Dog,Intact Female,Chihuahua Shorthair/Jack Russell Terrier,White,27.9114479,1.352104604
6489,A714817,Oats,2015-11-03 11:52:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Blue Tabby,42.60917427,1.463592192
6490,A586581,Diamond,2015-04-05 17:54:00,Transfer,Partner,Dog,Spayed Female,Pit Bull Mix,Black/White,38.08599047,2.405198492
6491,A627950,Daisy,2014-05-11 17:50:00,Euthanasia,Suffering,Dog,Spayed Female,Rottweiler Mix,Black/Tan,37.66958745,2.519296951
6492,A702829,Pumkin,2015-05-19 17:43:00,Adoption,,Dog,Spayed Female,Yorkshire Terrier Mix,Cream,60.93311529,1.475180238
6493,A665425,Collins,2013-11-30 12:54:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black,49.76956348,1.6725662
6494,A692187,Skye,2014-11-16 15:34:00,Return_to_owner,,Dog,Spayed Female,Catahoula Mix,White/Blue Merle,24.89652586,2.549821365
6495,A703920,Susuwatari,2015-06-06 13:51:00,Adoption,,Cat,Intact Female,Domestic Shorthair Mix,Tortie,28.69831872,1.475180238
6496,A604708,Red,2016-01-24 15:02:00,Return_to_owner,,Dog,Neutered Male,Pit Bull Mix,Brown/White,41.48369906,2.355591419
6497,A713488,Rosalie,2015-10-07 18:59:00,Return_to_owner,,Dog,Neutered Male,Pit Bull Mix,White/Black,35.80677349,2.22198504
6498,A639939,Bo,2015-02-09 16:30:00,Return_to_owner,,Dog,Neutered Male,Beauceron Mix,Black/Tan,51.97966769,2.44795483
6499,A706934,,2015-07-31 14:31:00,Transfer,Partner,Dog,Intact Male,Dachshund Longhair,Tricolor,26.14223848,2.355591419
6500,A704259,,2015-06-03 8:34:00,Euthanasia,Suffering,Cat,Intact Male,Domestic Shorthair Mix,Gray Tabby,55.98150314,1.728481239
6501,A674615,Cooper,2014-03-19 16:57:00,Adoption,,Dog,Neutered Male,Australian Cattle Dog Mix,Tan,45.34025427,1.596816009
6502,A716563,Sis,2015-11-29 18:54:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,White,29.41232163,2.121351779
6503,A672470,Choko,2015-01-17 15:09:00,Return_to_owner,,Dog,Neutered Male,Pit Bull/Chihuahua Shorthair,Tan/Black,42.22367926,1.959760051
6504,A681685,,2014-06-24 12:41:00,Adoption,,Dog,Spayed Female,Miniature Schnauzer/Miniature Poodle,Black/Gray,36.80491215,1.959760051
6505,A680232,,2014-05-31 12:47:00,Transfer,Partner,Dog,Intact Male,Dachshund,Tan,46.40168661,1.475180238
6506,A705568,Phoebe,2015-06-19 16:40:00,Return_to_owner,,Dog,Spayed Female,French Bulldog Mix,Brown Brindle,53.29315613,2.549821365
6507,A711253,Oscar,2015-09-13 17:41:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,55.59769635,2.603518782
6508,A666875,,2013-11-08 15:50:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Blue Tabby,39.33579421,1.463592192
6509,A700799,Ethel,2015-04-30 13:25:00,Transfer,Partner,Cat,Spayed Female,Domestic Medium Hair Mix,Black/White,49.56409308,1.871002907
6510,A687411,,2014-09-06 9:00:00,Transfer,SCRP,Cat,Unknown,Domestic Shorthair Mix,Brown Tabby,30.85774913,1.959760051
6511,A703437,,2015-05-25 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Blue/White,40.79247996,2.121351779
6512,A675634,Nutlet,2014-04-09 15:55:00,Transfer,Partner,Dog,Spayed Female,Chihuahua Shorthair Mix,Tan,43.01225557,2.121351779
6513,A705223,,2015-06-15 13:59:00,Transfer,Partner,Cat,Intact Male,Domestic Longhair Mix,Gray Tabby/White,40.28823464,1.463592192
6514,A704735,Topper,2015-06-20 0:00:00,Transfer,Partner,Dog,Intact Male,Labrador Retriever/German Shepherd,Brown,40.05811856,1.728481239
6515,A703755,Emerald,2015-06-01 12:40:00,Return_to_owner,,Cat,Neutered Male,Domestic Shorthair Mix,Black,44.52808336,2.121351779
6516,A688627,,2014-09-21 15:25:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Cream Tabby,48.27606341,1.352104604
6517,A718904,Ivory,2016-01-11 14:06:00,Adoption,,Cat,Neutered Male,Siamese Mix,Flame Point,47.69727186,1.773136415
6518,A709673,,2015-08-12 14:30:00,Euthanasia,Suffering,Dog,Intact Female,Labrador Retriever Mix,Chocolate,39.46880604,2.670780483
6519,A679273,Marmalade,2014-09-12 11:24:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,39.27482759,1.773136415
6520,A690462,,2014-10-21 12:58:00,Euthanasia,Suffering,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,30.72385073,1.810477401
6521,A706066,,2015-06-29 13:55:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Silver Tabby,38.36506041,1.463592192
6522,A688267,,2014-09-20 15:39:00,Adoption,Offsite,Dog,Spayed Female,Chihuahua Shorthair Mix,White/Brown Brindle,43.61776778,1.596816009
6523,A714046,Bambi,2015-11-14 14:54:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Brown,40.35510695,2.121351779
6524,A676671,Rabbit,2014-05-05 18:21:00,Adoption,Foster,Cat,Spayed Female,Maine Coon Mix,Brown Tabby/White,18.73792411,1.596816009
6525,A678175,,2014-05-05 14:40:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Gray,49.01920277,1.249109466
6526,A623883,Ghost,2013-11-29 11:11:00,Euthanasia,Aggressive,Dog,Intact Male,Pit Bull Mix,White/Tricolor,43.06389576,2.355591419
6527,A715492,Junko,2015-12-08 12:27:00,Adoption,Foster,Dog,Spayed Female,Carolina Dog Mix,Tan/Black,20.28180643,1.596816009
6528,A711069,Babalou,2015-09-06 11:32:00,Transfer,Partner,Dog,Intact Male,Miniature Poodle Mix,Tan,42.14119386,2.549821365
6529,A711477,Ollie,2015-09-16 18:26:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,28.70429125,1.810477401
6530,A709593,,2015-08-11 11:37:00,Died,,Cat,Unknown,Domestic Shorthair Mix,Orange Tabby,34.96576426,1.249109466
6531,A664306,Tiny,2013-10-05 12:34:00,Transfer,Partner,Dog,Intact Female,Australian Shepherd Mix,White/Tricolor,40.17370956,1.596816009
6532,A692153,Joannie,2014-11-20 12:36:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Torbie,47.15707763,1.596816009
6533,A709878,Fancy,2015-08-23 19:43:00,Adoption,,Dog,Spayed Female,Catahoula Mix,White/Brown Brindle,31.00026608,1.596816009
6534,A694020,,2014-12-19 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Medium Hair Mix,Brown Tabby,48.76676189,1.728481239
6535,A704447,Patricia,2015-08-22 15:19:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,30.70946779,1.596816009
6536,A666312,,2013-11-03 17:28:00,Adoption,,Dog,Neutered Male,Leonberger Mix,Brown Brindle/White,51.76806774,1.871002907
6537,A704293,Waylon,2015-07-02 10:22:00,Transfer,Partner,Dog,Intact Male,Pointer Mix,Red Merle/White,39.8859267,2.121351779
6538,A677444,Lucky,2014-05-09 12:53:00,Adoption,,Dog,Neutered Male,Australian Cattle Dog Mix,Blue Merle/Tricolor,38.77104148,1.959760051
6539,A713154,,2015-10-04 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Medium Hair Mix,Brown Tabby,34.94856018,1.810477401
6540,A691381,Lucky,2014-11-07 13:07:00,Transfer,Partner,Dog,Spayed Female,Miniature Schnauzer/Queensland Heeler,Red/Blue,44.77766582,2.29626753
6541,A679073,,2014-05-17 20:24:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Torbie,40.76083632,2.22198504
6542,A682323,,2014-06-26 15:55:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Torbie,47.60215091,1.416246109
6543,A698479,Bubba,2015-03-29 15:38:00,Transfer,Partner,Dog,Neutered Male,Pit Bull Mix,Blue/White,52.34396878,1.959760051
6544,A685893,,2014-08-16 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Medium Hair Mix,Black,33.48456984,1.6725662
6545,A714067,Sophie,2015-10-29 11:14:00,Return_to_owner,,Dog,Intact Female,Labrador Retriever Mix,Chocolate,21.46956321,2.690556208
6546,A701643,Chip,2015-09-28 15:03:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,36.35250766,1.810477401
6547,A700988,,2015-04-22 14:55:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Orange Tabby,50.804787,1.171708511
6548,A620900,Roswell,2014-02-26 17:33:00,Euthanasia,Rabies Risk,Dog,Intact Male,German Shepherd/Rottweiler,Brown/Tan,47.92174378,2.355591419
6549,A696523,,2015-02-10 17:42:00,Adoption,,Dog,Spayed Female,Maltese Mix,White,46.84220646,1.959760051
6550,A716989,,2015-12-04 14:06:00,Transfer,Partner,Dog,Intact Male,Chihuahua Shorthair Mix,Tricolor,41.86708673,2.29626753
6551,A685264,Coco,2014-08-07 18:28:00,Return_to_owner,,Dog,Spayed Female,Rottweiler,Black/Brown,38.63163486,1.728481239
6552,A669595,Am̩lie,2014-01-02 14:38:00,Transfer,Partner,Cat,Intact Female,Domestic Longhair Mix,Black/White,41.74961265,1.475180238
6553,A713599,Smokeybear,2015-10-13 14:17:00,Transfer,Partner,Dog,Neutered Male,Chow Chow Mix,Black,45.18295057,2.549821365
6554,A669270,Zorro,2014-07-21 16:15:00,Adoption,,Dog,Neutered Male,English Foxhound Mix,White/Brown,54.39189454,1.871002907
6555,A699100,Rusty,2015-04-01 11:19:00,Return_to_owner,,Dog,Neutered Male,Labrador Retriever/Miniature Poodle,Brown,48.95050644,2.22198504
6556,A573460,Meena,2014-06-14 13:35:00,Return_to_owner,,Dog,Spayed Female,Parson Russell Terrier,White/Black,27.36774892,2.57775254
6557,A702129,Ken,2015-07-17 12:51:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black Tabby/White,35.86753937,1.596816009
6558,A694433,Honey,2015-01-01 16:49:00,Adoption,,Dog,Spayed Female,Pug/Chihuahua Shorthair,Tan,41.41837291,1.959760051
6559,A676202,Joey,2014-04-07 17:24:00,Return_to_owner,,Dog,Neutered Male,Shih Tzu Mix,White/Brown,38.5985273,2.627448802
6560,A646430,Spiderman,2015-03-15 14:56:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Black/Tan,34.08848605,2.29626753
6561,A677963,Stewie,2014-05-13 17:47:00,Adoption,,Dog,Neutered Male,Pembroke Welsh Corgi/Pit Bull,Tricolor,30.05078587,1.959760051
6562,A688430,Kiedis,2014-10-14 19:08:00,Euthanasia,Suffering,Dog,Neutered Male,Labrador Retriever Mix,Brown/White,30.91667356,2.405198492
6563,A684453,,2014-07-24 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Blue Tabby,28.21342086,2.121351779
6564,A703255,Razz,2015-05-26 17:29:00,Return_to_owner,,Dog,Spayed Female,Pit Bull/Labrador Retriever,Tan/White,37.03432123,2.22198504
6565,A699783,Penny Lou,2015-04-02 0:00:00,Transfer,Partner,Dog,Intact Female,Shih Tzu,White/Brown,37.19623766,1.728481239
6566,A711682,Rocky,2015-10-11 14:07:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby,37.7232488,1.596816009
6567,A712717,Heinz,2015-09-29 17:14:00,Return_to_owner,,Dog,Neutered Male,German Shepherd Mix,Black/Tricolor,46.09481639,2.44795483
6568,A684834,Frisco,2014-08-07 18:26:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Blue Tabby,54.3918249,1.810477401
6569,A677089,Kit Kat,2014-09-06 18:56:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,30.61390987,1.728481239
6570,A676816,,2014-04-23 12:06:00,Transfer,Partner,Dog,Spayed Female,Miniature Poodle Mix,White,57.0783304,1.959760051
6571,A673269,Curtis,2014-03-15 18:24:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black,47.33524832,1.959760051
6572,A658605,Levi,2013-10-12 16:52:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Blue,39.51807105,1.773136415
6573,A681360,,2014-06-16 14:24:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Torbie,37.42997842,1.463592192
6574,A695253,,2015-03-31 9:00:00,Transfer,SCRP,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,41.82659945,2.29626753
6575,A668386,Snickers,2013-12-09 12:57:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,54.2329692,1.6725662
6576,A704791,Doc,2015-07-24 18:21:00,Euthanasia,Suffering,Cat,Neutered Male,Domestic Shorthair Mix,Black,37.29197498,1.596816009
6577,A684671,Holly,2014-07-28 13:34:00,Return_to_owner,,Dog,Intact Female,Pit Bull Mix,Brown,59.27307273,2.22198504
6578,A705599,,2015-06-23 13:25:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,32.92687044,1.596816009
6579,A719870,Bella,2016-02-02 17:30:00,Transfer,Partner,Dog,Spayed Female,Chihuahua Shorthair Mix,Black/White,37.37047509,2.549821365
6580,A702486,Hennesy,2015-05-14 14:23:00,Euthanasia,Aggressive,Dog,Intact Male,Pit Bull Mix,Black Brindle/White,51.51062154,2.121351779
6581,A682972,,2014-07-05 14:04:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,33.34797845,1.352104604
6582,A702894,Popeye,2015-05-19 8:34:00,Euthanasia,Suffering,Dog,Intact Male,Chihuahua Shorthair Mix,Brown/White,37.23361487,2.22198504
6583,A695436,,2015-01-16 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Medium Hair,Black/White,40.55077623,1.959760051
6584,A475944,Negra,2014-06-08 17:39:00,Return_to_owner,,Dog,Spayed Female,Labrador Retriever Mix,Black/White,47.99958986,2.44795483
6585,A687529,Kali,2014-09-07 14:36:00,Return_to_owner,,Dog,Spayed Female,Pit Bull Mix,Brown Brindle,56.46846323,2.121351779
6586,A713242,Birdie,2015-11-11 18:43:00,Adoption,,Cat,Intact Female,Domestic Shorthair Mix,Calico,32.36563174,1.596816009
6587,A700611,,2015-04-17 16:13:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair,Blue Tabby,52.6065049,1.463592192
6588,A712944,Blue,2015-10-08 10:35:00,Return_to_owner,,Dog,Neutered Male,Rottweiler Mix,Brown,25.5135337,1.842661599
6589,A718462,Julia,2016-01-09 11:00:00,Adoption,,Cat,Spayed Female,Siamese Mix,Tortie Point,24.253865,2.29626753
6590,A700897,Donnatelo,2015-04-25 17:35:00,Adoption,,Dog,Neutered Male,Anatol Shepherd/Border Collie,Black/Cream,28.99305087,1.728481239
6591,A707695,,2015-07-16 15:19:00,Transfer,Partner,Dog,Intact Male,Pit Bull Mix,Blue/White,61.3442649,1.475180238
6592,A712529,Starburst,2015-11-18 16:22:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,49.08222368,1.596816009
6593,A683058,,2014-07-12 11:25:00,Transfer,Partner,Dog,Intact Female,Chihuahua Shorthair Mix,Brown,47.80089329,2.22198504
6594,A664621,Magic,2013-10-26 13:18:00,Adoption,,Dog,Spayed Female,Australian Cattle Dog/Border Collie,Tricolor,59.25391164,1.959760051
6595,A613650,Diamond,2016-02-01 10:26:00,Euthanasia,Aggressive,Dog,Spayed Female,American Pit Bull Terrier Mix,Fawn/White,10.84795123,2.405198492
6596,A688525,Maggie,2014-09-29 16:32:00,Adoption,,Dog,Spayed Female,Labrador Retriever/Dachshund,Black,39.36753433,2.22198504
6597,A667262,Miki,2013-12-01 15:20:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,Blue/White,37.93777294,2.22198504
6598,A680194,Kitty,2014-07-02 14:38:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,37.06771596,2.121351779
6599,A682799,Babe,2014-12-22 16:40:00,Adoption,Foster,Dog,Spayed Female,Presa Canario Mix,Brown Brindle,48.44755846,2.22198504
6600,A709678,Princess,2015-10-13 13:49:00,Transfer,Partner,Dog,Spayed Female,Australian Cattle Dog/Pembroke Welsh Corgi,Tan/White,32.32494188,1.842661599
6601,A689016,Lobo,2014-09-29 18:16:00,Return_to_owner,,Dog,Neutered Male,Australian Cattle Dog/Labrador Retriever,Buff,41.14736064,2.121351779
6602,A690932,Betty,2014-12-20 11:40:00,Transfer,Partner,Dog,Spayed Female,Border Collie Mix,Black/White,32.57206835,1.842661599
6603,A712852,Louie,2015-11-28 17:42:00,Adoption,,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,40.35132158,1.596816009
6604,A713766,Leo,2015-11-06 15:15:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Black/White,47.01001807,1.959760051
6605,A673348,Luna,2014-03-08 16:15:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Black/White,30.89619924,1.810477401
6606,A667851,,2013-12-07 15:44:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,40.23002977,1.596816009
6607,A697377,Frankie,2015-03-25 11:08:00,Adoption,Foster,Dog,Neutered Male,Chihuahua Shorthair Mix,Tricolor,49.18347577,1.596816009
6608,A564751,Pinta,2014-01-14 14:52:00,Transfer,Partner,Cat,Spayed Female,Domestic Shorthair Mix,White/Black,41.21322422,2.405198492
6609,A640583,Samuel,2015-02-10 14:31:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Blue,38.4260872,2.44795483
6610,A693386,Darcy,2014-12-20 12:18:00,Transfer,Partner,Dog,Intact Male,Pit Bull Mix,Red/White,35.39576267,2.121351779
6611,A704549,Betty,2015-07-03 17:19:00,Adoption,Foster,Dog,Spayed Female,German Shepherd/Boxer,Brown/Black,51.33217106,1.475180238
6612,A685979,Charlie,2014-08-21 16:31:00,Transfer,Partner,Dog,Intact Male,Chihuahua Shorthair Mix,Brown,42.21619895,2.549821365
6613,A680326,Jameson,2014-07-02 14:14:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,41.2269497,1.596816009
6614,A713399,Oscar,2015-12-09 18:16:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black,41.24389793,1.6725662
6615,A712479,Francie,2015-10-10 15:22:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Brown/Black,24.093935,2.29626753
6616,A690669,,2014-10-24 12:35:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Blue,38.45515777,1.416246109
6617,A704348,Salsa,2015-06-12 17:12:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Tortie,43.19659939,1.596816009
6618,A696970,Rowdy,2015-12-21 12:35:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan/Black,44.0154545,1.959760051
6619,A668051,Miss Kitty,2013-12-20 17:35:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Torbie,26.44976175,1.959760051
6620,A715551,Chiva,2015-12-31 13:52:00,Return_to_owner,,Cat,Spayed Female,Domestic Shorthair Mix,Black,44.3017867,1.959760051
6621,A669547,Sarsa,2013-12-28 18:12:00,Transfer,Partner,Dog,Intact Female,Manchester Terrier/Chihuahua Shorthair,Brown/White,30.61755563,1.871002907
6622,A704190,Stormy,2015-07-19 15:56:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,46.48142974,2.22198504
6623,A652488,Sweetie,2015-04-18 12:08:00,Return_to_owner,,Dog,Spayed Female,German Shepherd,Black/Brown,35.60221488,2.29626753
6624,A702657,,2015-07-18 14:30:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Black,41.55562217,1.596816009
6625,A572004,Raven,2015-12-26 18:26:00,Return_to_owner,,Dog,Spayed Female,Labrador Retriever/Border Collie,Tricolor,46.25002721,2.355591419
6626,A642547,Queenie,2015-06-21 14:36:00,Return_to_owner,,Dog,Spayed Female,Yorkshire Terrier Mix,Brown,40.91109795,2.405198492
6627,A679522,,2014-05-23 19:07:00,Transfer,SCRP,Cat,Unknown,Domestic Shorthair Mix,White/Black,45.55173667,1.959760051
6628,A692891,,2014-11-27 13:51:00,Euthanasia,Suffering,Dog,Intact Female,Pit Bull Mix,Blue/White,54.82233421,1.6725662
6629,A638414,Gabriel,2014-08-13 13:55:00,Adoption,,Dog,Neutered Male,Siberian Husky/Labrador Retriever,Black/White,48.44640844,1.959760051
6630,A693720,,2014-12-13 13:32:00,Euthanasia,Suffering,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,53.48224378,1.728481239
6631,A704372,,2015-06-04 10:28:00,Euthanasia,Suffering,Dog,Intact Male,Chihuahua Shorthair Mix,Brown/White,37.95851685,2.121351779
6632,A699336,Ranger,2015-06-19 18:29:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair/Jack Russell Terrier,Black,30.04241891,1.919340119
6633,A710799,Duke,2015-08-28 18:36:00,Return_to_owner,,Dog,Intact Female,Labrador Retriever Mix,Black,65.14727406,1.6725662
6634,A719257,,2016-01-19 16:20:00,Transfer,Partner,Dog,Intact Male,Labrador Retriever Mix,White/Brown,47.84265606,1.596816009
6635,A692490,Elroy,2014-12-04 17:20:00,Transfer,Partner,Dog,Neutered Male,Labrador Retriever Mix,Black/White,43.62352826,1.919340119
6636,A689084,,2014-09-29 14:32:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,44.84287398,1.249109466
6637,A712186,,2015-09-24 16:20:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,35.67981276,1.596816009
